id,text,rating,title,likes,date_published,name,number_of_review,country_code,text_clean
689f149a05f304089a59c956,"Order arrived quickly.  Correct items were delivered, but I wanted to return 1 of the items.  IMPOSSIBLE! When you get to the area where you want to drop off the item it would not accept: my home address/the town where i live (in france)/the Post code, the address of the nearest post office.  You can't ring them because the customer care dept is permanently closed.  There is obviously a glitch on the site as I can type in Paris and get a choice of 10 Drop Off places.  However, i dont live in paris.  The online chat is a complete waste of time.  Whatever your question they just tell you to go to the Return page.  Yes - because i havent already tried that!",1,Cannot return unwanted item.,0,2025-08-15 13:06:02+00:00,Linda Searancke,5,FR,"order arrived quickly.  correct items were delivered, but i wanted to return 1 of the items.  impossible! when you get to the area where you want to drop off the item it would not accept: my home address/the town where i live (in france)/the post code, the address of the nearest post office.  you can't ring them because the customer care dept is permanently closed.  there is obviously a glitch on the site as i can type in paris and get a choice of 10 drop off places.  however, i dont live in paris.  the online chat is a complete waste of time.  whatever your question they just tell you to go to the return page.  yes - because i havent already tried that!"
689ee45d40e13285d8d56ad0,"I’ve had asos for a long time. One day I ordered a paid of shoes that never arrived , sent a complaint and they just blocked me. No refund no explanations. nothing. Pretty upsetting after being a loyal
Costumer with no issues for more than 4 years. ",1,Cancelled and no refund ,0,2025-08-15 09:40:13+00:00,Juli Eta,2,IT,"i’ve had asos for a long time. one day i ordered a paid of shoes that never arrived , sent a complaint and they just blocked me. no refund no explanations. nothing. pretty upsetting after being a loyal
costumer with no issues for more than 4 years. "
689e9ea28c0c1c7211b4793d,"This experience has been awful. I ordered $685 worth or apparel from glasses and accessories to button up shirts, a suit, pants and summer tops. I place that order on July 24th. Immediately they told me the glasses i ordered were no longer available. The estimated delivery date on my emails and the APP and site stated August 1 for the remaining orders. The delivery didn't come and I waited 3 days after and started to contact ASOS about my order. I have been on the chat over seven times between August 1st and now. The carrier never updated the tracking and I have no idea where the order is. ASOS said they would open an investigation with the carrier and give them 2 days to reply. I waited 3 days and reached back out and forced them to give me an update. The day after I reached out again to learn the investigation on the carrier states that the package is still in transit and should be delivered to the USPS soon. I replied back to that email with questions as they requested and didn't hear back from them at all in 2 days. I went back to the chat for the 6th time. While explaining yet again the network error occurred and closed the chat. I went back in and asked for a manager because at this point I've been waiting for nearly a month for an order which is late by 14 days and has an open investigation into the carrier with no reply from ASOS on the email and no updated tracking information still. I reitterate this all to the chat and instead of getting the manager she tried to handle the situation and failed. At this point i asked for a full refund. She said they can't provide a refund since it is still in transit and may still arrive. I replied get me a manager and refund me fully immediately as your supply chain and shipping issues are not my problem. I already missed the clothing items needed for a photoshoot and now the wedding I have coming up. The manager finally came on after 12 minutes on chat and overrided the issue and got me my refund processed which will take another 10 days to process. This is the most awful experience I have ever encountered with ASOS and since they are England based you can't even report them to the BBB. As soon as my refund posts I am deleting my account and never ordering from them again. BUYER BEWARE!!!!",1,"Order never came, no updates - AWFUL SERVICE!",0,2025-08-15 04:42:42+00:00,Dante Moore,1,US,"this experience has been awful. i ordered $685 worth or apparel from glasses and accessories to button up shirts, a suit, pants and summer tops. i place that order on july 24th. immediately they told me the glasses i ordered were no longer available. the estimated delivery date on my emails and the app and site stated august 1 for the remaining orders. the delivery didn't come and i waited 3 days after and started to contact asos about my order. i have been on the chat over seven times between august 1st and now. the carrier never updated the tracking and i have no idea where the order is. asos said they would open an investigation with the carrier and give them 2 days to reply. i waited 3 days and reached back out and forced them to give me an update. the day after i reached out again to learn the investigation on the carrier states that the package is still in transit and should be delivered to the usps soon. i replied back to that email with questions as they requested and didn't hear back from them at all in 2 days. i went back to the chat for the 6th time. while explaining yet again the network error occurred and closed the chat. i went back in and asked for a manager because at this point i've been waiting for nearly a month for an order which is late by 14 days and has an open investigation into the carrier with no reply from asos on the email and no updated tracking information still. i reitterate this all to the chat and instead of getting the manager she tried to handle the situation and failed. at this point i asked for a full refund. she said they can't provide a refund since it is still in transit and may still arrive. i replied get me a manager and refund me fully immediately as your supply chain and shipping issues are not my problem. i already missed the clothing items needed for a photoshoot and now the wedding i have coming up. the manager finally came on after 12 minutes on chat and overrided the issue and got me my refund processed which will take another 10 days to process. this is the most awful experience i have ever encountered with asos and since they are england based you can't even report them to the bbb. as soon as my refund posts i am deleting my account and never ordering from them again. buyer beware!!!!"
689e130866b9706529a89801,"I ordered multiple items, it took over 3 weeks to even enter the US and then, for no reason, I received an email stating I was refunded for all the items. When I checked the tracking, it was rerouted back to the UK for no reason (the package never even got to my state). When I contacted them they basically shrugged their shoulders. I will never order from them again.",1,Scam,0,2025-08-14 18:47:04+00:00,sarah pierce,7,US,"i ordered multiple items, it took over 3 weeks to even enter the us and then, for no reason, i received an email stating i was refunded for all the items. when i checked the tracking, it was rerouted back to the uk for no reason (the package never even got to my state). when i contacted them they basically shrugged their shoulders. i will never order from them again."
689dbf2ada7d95465b74e904,"Didn't deliver my package anywhere near me yet expect me to go get it in a pick up point, that is never open so I can return it to them.
They are holding my funds hostage until I solve a problem they created.
Worst customer experience ever.

UPDATE 26-08:
2 weeks after the initial experience I still do not have my refund nor my package. At this point I have spent countless hours tring to fix their mistake only to be met by silence from their end. I have been blocked from the livechat as well. This is without a doubt becoming worrysome and I have started a dispute at Paypal.",1,Go to Zalando instead.,0,2025-08-14 12:49:14+00:00,Jens Verwimp,2,BE,"didn't deliver my package anywhere near me yet expect me to go get it in a pick up point, that is never open so i can return it to them.
they are holding my funds hostage until i solve a problem they created.
worst customer experience ever.

update 26-08:
2 weeks after the initial experience i still do not have my refund nor my package. at this point i have spent countless hours tring to fix their mistake only to be met by silence from their end. i have been blocked from the livechat as well. this is without a doubt becoming worrysome and i have started a dispute at paypal."
689db11cc5b78f440b7bf10d,"Absolutely awful experience with ASOS.

I bought a dress for the evening of my wedding and when it came it was more like a top it was SO short and completly see through. The item was packaged up and sent back and they have rejected my refund because they say it has been worn! 

The item was returned as soon as I tried it on and realised it wasn’t suitable. Money is really tight for us at the moment and for them to just refuse my refund for a dress that tried on and sent straight back is absolutely awful. 

",1,Absolutely awful experience with ASOS.,1,2025-08-14 11:49:16+00:00,Amy Burns,2,GB,"absolutely awful experience with asos.

i bought a dress for the evening of my wedding and when it came it was more like a top it was so short and completly see through. the item was packaged up and sent back and they have rejected my refund because they say it has been worn! 

the item was returned as soon as i tried it on and realised it wasn’t suitable. money is really tight for us at the moment and for them to just refuse my refund for a dress that tried on and sent straight back is absolutely awful. 

"
689d7a7485419db0772784f7,"ASOS is my jam for clothes shopping! So many styles, and they ship super fast even to where I’m at overseas. Love scrolling their site for inspo, and the sales are clutch. Only thing is, returns can be a bit of a hassle sometimes, but overall, it’s a solid go-to for fashion!",4,ASOS is my jam for clothes shopping,0,2025-08-14 07:56:04+00:00,Roman Stive Madison,3,US,"asos is my jam for clothes shopping! so many styles, and they ship super fast even to where i’m at overseas. love scrolling their site for inspo, and the sales are clutch. only thing is, returns can be a bit of a hassle sometimes, but overall, it’s a solid go-to for fashion!"
689d2561904176b68933d03d,"The absolute worst company. 

ASOS used to have great customer service and would resolve issues really quickly. Now it’s like talking to a wall (only worse because apparently these people should be able to read). 

I have had to contact them multiple times recently, it takes hours and none of the advisors actually read what you say or reply with anything useful. You have to speak to a lot of people and hope someone might understand (but they don’t). 

I am still missing two refunds and despite spoon feeding over all the information, I am still yet to receive the refunds. 

I will never ever use ASOS again and I have been a customer for well over ten years but this whole experience (missing items and refunds, has been such a massive waste of time, with no end in sight). It is absolutely painful. ",1,Missing items and won’t send a refund,2,2025-08-14 01:53:05+00:00,Sophie Robinson,9,GB,"the absolute worst company. 

asos used to have great customer service and would resolve issues really quickly. now it’s like talking to a wall (only worse because apparently these people should be able to read). 

i have had to contact them multiple times recently, it takes hours and none of the advisors actually read what you say or reply with anything useful. you have to speak to a lot of people and hope someone might understand (but they don’t). 

i am still missing two refunds and despite spoon feeding over all the information, i am still yet to receive the refunds. 

i will never ever use asos again and i have been a customer for well over ten years but this whole experience (missing items and refunds, has been such a massive waste of time, with no end in sight). it is absolutely painful. "
689d1248b0ee4d1bcbb57a5c,Been a loyal online customer for almost ten years. Had my account blocked due to returns even though I kept multiple items from my orders. Tried to open a new account to order from my favourite brands and they processed my order then refunded me cancelled it and blocked me again. Disgraceful service. The amount of money they will be losing by doing this. They have zero right to discriminate and control who is “allowed” to shop with them. Especially when they are an online only platform with questionable sizes. ,1,Been a loyal online customer for almost…,0,2025-08-14 00:31:36+00:00,BeyondMan Mag,5,GB,been a loyal online customer for almost ten years. had my account blocked due to returns even though i kept multiple items from my orders. tried to open a new account to order from my favourite brands and they processed my order then refunded me cancelled it and blocked me again. disgraceful service. the amount of money they will be losing by doing this. they have zero right to discriminate and control who is “allowed” to shop with them. especially when they are an online only platform with questionable sizes. 
689cf94b71ada3a11aed7b1d,Well I ordered online from ASOS. 2 pairs of New Balance training shoes. The shoes were sent via UPS whose employees don’t know how to press a Ring doorbell. Eventually got them delivered. One pair is okay. The second pair was the wrong size and the fabric was very poor quality- totally different from the first pair. The fabric is crinkled? And feels a bit plastic like. So I tried to return the trainers- what a palaver!! I have to find a way to take them to Lincoln Nebraska according to the website when I entered my UK postal code! The live chat on the website was not willing to resolve this. Quite shocking really so I am now to try and figure out how to proceed with the return. It took all day to even be connected to this live chat line. I would not recommend this company and I will definitely not be ordering from them again. ,1,Never again will I order from ASOS- disappointed ,1,2025-08-13 22:44:59+00:00, Riley,37,GB,well i ordered online from asos. 2 pairs of new balance training shoes. the shoes were sent via ups whose employees don’t know how to press a ring doorbell. eventually got them delivered. one pair is okay. the second pair was the wrong size and the fabric was very poor quality- totally different from the first pair. the fabric is crinkled? and feels a bit plastic like. so i tried to return the trainers- what a palaver!! i have to find a way to take them to lincoln nebraska according to the website when i entered my uk postal code! the live chat on the website was not willing to resolve this. quite shocking really so i am now to try and figure out how to proceed with the return. it took all day to even be connected to this live chat line. i would not recommend this company and i will definitely not be ordering from them again. 
689cdbf107c2a7685ea4339d,"Absolutely awful. Do not shop here. I saw some pants I liked from Topman and Asos, unfortunately, was the only place that had them. I ordered a couple sizes, because there was no size guide and I didn't know which one would fit 

I get the pants, one fits so I go to return the one that doesn't fit and there's no option for a return (although it's within the 28-day return window). The only option for customer service is through their live chat, which is offline at the time I need help. There is no email, no phone, no way to reach them to document the time I'm reaching out. Today was the first day I could contact them when I was off work. I wait 15 minutes to talk to a real person (""real"" is being insanely generous).

They basically tell me, it's outside the 28 days (I tried multiple times to return it within that time period) and to basically f*&k off. The rep tells me erroneously that chat is online 24/7. It's not, from their own site: "" Live Chat is open 05:00 - 23:59 (CDT) Monday to Sunday."" They don't help then close the chat window. Awesome. Never shopping here again. ",1,Absolutely awful,1,2025-08-13 20:39:45+00:00,John A,1,US,"absolutely awful. do not shop here. i saw some pants i liked from topman and asos, unfortunately, was the only place that had them. i ordered a couple sizes, because there was no size guide and i didn't know which one would fit 

i get the pants, one fits so i go to return the one that doesn't fit and there's no option for a return (although it's within the 28-day return window). the only option for customer service is through their live chat, which is offline at the time i need help. there is no email, no phone, no way to reach them to document the time i'm reaching out. today was the first day i could contact them when i was off work. i wait 15 minutes to talk to a real person (""real"" is being insanely generous).

they basically tell me, it's outside the 28 days (i tried multiple times to return it within that time period) and to basically f*&k off. the rep tells me erroneously that chat is online 24/7. it's not, from their own site: "" live chat is open 05:00 - 23:59 (cdt) monday to sunday."" they don't help then close the chat window. awesome. never shopping here again. "
689cc0a738ad2c3314a8bea4,"I have always had positive experiences with ASOS in the past – fast delivery, good products, and correctly filled orders – but today’s interaction has left me beyond disappointed.

I was initially assisted by a member of staff who could not help me with my query, so I requested to speak with a manager. I was passed over to Rafael, and from that moment, everything went downhill.

Despite my circumstances and clear request, I was told he “couldn’t help me because it was against policy.” When I asked for a copy of the policy so I could understand where I may have gone wrong, it was not provided. None of my questions were answered, and my issue remained unresolved.

Instead, I received repeated automated messages saying: “I haven’t heard from you in a while – please send a message if you’d like to continue chatting. If I don’t hear from you within 1 minute, this chat will be automatically closed.” This was despite the fact I had responded within the minute each time. I received this message four times in total, making it clear my messages were being ignored – by a manager, no less.

Rafael had no intention of helping me or even providing basic customer service. This is the first time I have truly needed ASOS’s help, and instead of support, I was met with complete disregard. Very poor experience.",1,Shocking Customer Service from ASOS Manager,0,2025-08-13 18:43:19+00:00,Eleanor Turner,3,GB,"i have always had positive experiences with asos in the past – fast delivery, good products, and correctly filled orders – but today’s interaction has left me beyond disappointed.

i was initially assisted by a member of staff who could not help me with my query, so i requested to speak with a manager. i was passed over to rafael, and from that moment, everything went downhill.

despite my circumstances and clear request, i was told he “couldn’t help me because it was against policy.” when i asked for a copy of the policy so i could understand where i may have gone wrong, it was not provided. none of my questions were answered, and my issue remained unresolved.

instead, i received repeated automated messages saying: “i haven’t heard from you in a while – please send a message if you’d like to continue chatting. if i don’t hear from you within 1 minute, this chat will be automatically closed.” this was despite the fact i had responded within the minute each time. i received this message four times in total, making it clear my messages were being ignored – by a manager, no less.

rafael had no intention of helping me or even providing basic customer service. this is the first time i have truly needed asos’s help, and instead of support, i was met with complete disregard. very poor experience."
689cbe47a40ba60b55ed819d,"I have been permanently blocked from using ASOS after submitting a few complaints regarding faulty items. In every single case, the items were either returned or I provided clear photographic documentation. ASOS customer service reviewed and accepted all of these claims.

Despite this, I later received an email informing me that my account had been closed due to an alleged breach of their policies — without any specific explanation. If ASOS had believed the complaints were unjustified or the issues were self-inflicted, they had every right to reject them at the time. But they didn’t. They approved every single one.

It is extremely concerning that a company would penalise a customer for using the complaint process that they themselves followed and approved. There was no warning, no explanation, and no transparency in how this decision was made.

This treatment is not only unreasonable but also reflects a serious lack of professionalism. I’m genuinely shocked that ASOS continues to operate with this level of disregard for customer rights and fair process",1,Disgrace ,1,2025-08-13 18:33:11+00:00,Ano,5,DK,"i have been permanently blocked from using asos after submitting a few complaints regarding faulty items. in every single case, the items were either returned or i provided clear photographic documentation. asos customer service reviewed and accepted all of these claims.

despite this, i later received an email informing me that my account had been closed due to an alleged breach of their policies — without any specific explanation. if asos had believed the complaints were unjustified or the issues were self-inflicted, they had every right to reject them at the time. but they didn’t. they approved every single one.

it is extremely concerning that a company would penalise a customer for using the complaint process that they themselves followed and approved. there was no warning, no explanation, and no transparency in how this decision was made.

this treatment is not only unreasonable but also reflects a serious lack of professionalism. i’m genuinely shocked that asos continues to operate with this level of disregard for customer rights and fair process"
689c52f3945c3cb1decc6424,Taylor on live chat was amazing at helping me with my delivery problem. It was quickly resolved and she was very polite and friendly. I feel very happy with ASOS as a company and will continue to order from them and feel safe knowing that their team are helpful and easily contactable. ,5,Great customer service from Taylor,1,2025-08-13 10:55:15+00:00,Jasmine,4,GB,taylor on live chat was amazing at helping me with my delivery problem. it was quickly resolved and she was very polite and friendly. i feel very happy with asos as a company and will continue to order from them and feel safe knowing that their team are helpful and easily contactable. 
689b96cd2142f6e04aa862dc,"Premier delivery is a joke! Nothing I ever order qualifies as it's sold by another company, so takes a week!! Customer service advisors are either bots or just really repetitive and unhelpful. And rude, just shut the chat when they want. Get some training!! I won't be renewing my annual delivery. Or using them again",1,Rubbish costumer service!,2,2025-08-12 21:32:29+00:00,Jane,6,GB,"premier delivery is a joke! nothing i ever order qualifies as it's sold by another company, so takes a week!! customer service advisors are either bots or just really repetitive and unhelpful. and rude, just shut the chat when they want. get some training!! i won't be renewing my annual delivery. or using them again"
689b84649ea990fb095d49ac,"I don’t think ASOS care anymore, just reading all the feedback on trust pilot. I also have had worst experience and will refrain from shopping going forward. 

Best to stay away as live chat is awful if you have an issue. I’ve numerous issues this past month and contacting customer care has been so difficult and time consuming. They were once great place to shop and making any issues quick to resolve, however they are far from it now. ",1,I don’t think ASOS care anymore,4,2025-08-12 20:13:56+00:00,Amandeep Dokal,4,GB,"i don’t think asos care anymore, just reading all the feedback on trust pilot. i also have had worst experience and will refrain from shopping going forward. 

best to stay away as live chat is awful if you have an issue. i’ve numerous issues this past month and contacting customer care has been so difficult and time consuming. they were once great place to shop and making any issues quick to resolve, however they are far from it now. "
689b3071a5e2d66019bccfcf,"Really poor service.. I was sent trainers not matching the description (black soles missing the white flecks shown online). 26 days after asos received my return package I chased my refund, but was told it could be  ANOTHER 10 days on top of this, blaming this on my bank. When I said I'd like to complain as this goes well over the already long 24 days advertised I was told there was no email to complain to, and when I asked how I escalate my complaint 'Ma.Jenica' ignored my question and told me to 'have an amazing day' and exited the chat cutting me off. Astonishing.! So failure on every aspect of my experience - wasted a lot of time because they mis-advertised the product, incredibly inefficient returns, and refusing to provide a complaints mechanism.. Avoid!!!",1,Mis-advertised product and bad customer service,2,2025-08-12 14:15:45+00:00,Paul,1,GB,"really poor service.. i was sent trainers not matching the description (black soles missing the white flecks shown online). 26 days after asos received my return package i chased my refund, but was told it could be  another 10 days on top of this, blaming this on my bank. when i said i'd like to complain as this goes well over the already long 24 days advertised i was told there was no email to complain to, and when i asked how i escalate my complaint 'ma.jenica' ignored my question and told me to 'have an amazing day' and exited the chat cutting me off. astonishing.! so failure on every aspect of my experience - wasted a lot of time because they mis-advertised the product, incredibly inefficient returns, and refusing to provide a complaints mechanism.. avoid!!!"
689af965902776273e9e8bd0,"All clothes shipped. Despite all controversies regarding ASOS Design Quality, I have had a positive experience with Scuba Shorts and Essentials. Love it",5,All clothes shipped,0,2025-08-12 10:20:53+00:00,Robert R,4,MD,"all clothes shipped. despite all controversies regarding asos design quality, i have had a positive experience with scuba shorts and essentials. love it"
689af589d70ed40146cd41aa,"Wont be renewing subscription. Poor delivery service, poor customer service. Not shopping here again. ",1,Wont be renewing subscription,2,2025-08-12 10:04:25+00:00,Daisha Lewis,6,GB,"wont be renewing subscription. poor delivery service, poor customer service. not shopping here again. "
6899ee8170bde5f05799a059,"Asos are by far the worst retailer i have ever ordered from, i had 2 packages, the same delivery and they were delivered to the wrong address, despite the proof of delivery photo clearly not showing as my address plus the courier admitting all responsibility, Asos decided it was delivered to the correct address after an investigation, Thankfully i used Klarna for the purchase and after there internal investigation klarna could see the packages were sent to the wrong address and a full refund was received 6 weeks later , i would advise anyone wanting to use Asos to steer well clear and use a more reliable retailer.",1,Asos are by far the worst retailer i…,1,2025-08-11 15:22:09+00:00,customer,7,GB,"asos are by far the worst retailer i have ever ordered from, i had 2 packages, the same delivery and they were delivered to the wrong address, despite the proof of delivery photo clearly not showing as my address plus the courier admitting all responsibility, asos decided it was delivered to the correct address after an investigation, thankfully i used klarna for the purchase and after there internal investigation klarna could see the packages were sent to the wrong address and a full refund was received 6 weeks later , i would advise anyone wanting to use asos to steer well clear and use a more reliable retailer."
6899e067866f567cd803c1e2,"am absolutely shocked at my recent experience with ASOS. I returned a pair of Walk London Felix monk shoes via InPost on 29 July 2025 in brand new condition, only to have ASOS reject my return on 4 August claiming they were “heavily used.” When they were sent back to me, they were in a worse condition than when I sent them!

I have repeatedly explained that I did not return them in that state, but ASOS keep repeating the same response – that I sent them “as received” – without addressing my concerns. I have now requested CCTV footage and a proper investigation, but so far, it feels like I’m being ignored.

This is completely unacceptable. I have been a loyal customer, but after this appalling handling of my return, I will think twice before ever ordering again. If ASOS truly valued their customers, they would take my complaint seriously and investigate properly, rather than dismissing me with copy-paste replies.",1,"Asos ignoring the issue, not refunding",0,2025-08-11 14:22:00+00:00,Frensisa Maksimova,6,GB,"am absolutely shocked at my recent experience with asos. i returned a pair of walk london felix monk shoes via inpost on 29 july 2025 in brand new condition, only to have asos reject my return on 4 august claiming they were “heavily used.” when they were sent back to me, they were in a worse condition than when i sent them!

i have repeatedly explained that i did not return them in that state, but asos keep repeating the same response – that i sent them “as received” – without addressing my concerns. i have now requested cctv footage and a proper investigation, but so far, it feels like i’m being ignored.

this is completely unacceptable. i have been a loyal customer, but after this appalling handling of my return, i will think twice before ever ordering again. if asos truly valued their customers, they would take my complaint seriously and investigate properly, rather than dismissing me with copy-paste replies."
6899acc17174582024731660,"placed an order on 8 August 2025 for €701,77. Just two days later, before my order was even shipped, several of the items were 20% cheaper with the code DEALS.

I contacted customer service requesting a price adjustment or a refund of the difference. Other major retailers do this as goodwill, especially for recent orders. ASOS refused, saying it was “not possible” once the order was placed and suggested I return the items and reorder them at the lower price.

The case was escalated to a manager named Rahul who repeated the same rigid policy without offering any real solution. This approach is wasteful, inefficient and completely against sustainable practices as it would mean unnecessary shipping, packaging waste and extra work for both sides.

Instead of a simple, customer-friendly price adjustment, I was met with a scripted policy response. ASOS, this is not how you retain loyal customers. I will think twice before ordering here again.
",1,Very disappointing customer service from ASOS,0,2025-08-11 10:41:37+00:00,diamondmeisje diamond,2,NL,"placed an order on 8 august 2025 for €701,77. just two days later, before my order was even shipped, several of the items were 20% cheaper with the code deals.

i contacted customer service requesting a price adjustment or a refund of the difference. other major retailers do this as goodwill, especially for recent orders. asos refused, saying it was “not possible” once the order was placed and suggested i return the items and reorder them at the lower price.

the case was escalated to a manager named rahul who repeated the same rigid policy without offering any real solution. this approach is wasteful, inefficient and completely against sustainable practices as it would mean unnecessary shipping, packaging waste and extra work for both sides.

instead of a simple, customer-friendly price adjustment, i was met with a scripted policy response. asos, this is not how you retain loyal customers. i will think twice before ordering here again.
"
6899ab85e0dac7d573bad177,"ASOS had been great for so long and now they are just rubbish. Product descriptions are insufficient to enable a customer to make an accurate buying decision. Customer service is the not available via email, only via online chats. Agents online are not helpful when I dealt with them on two separate occasions for two separate queries. On top of that they now charge a returns fee for returns from my country of residence. Random discount code banners appear on the app but also disappear without any warnings or prior notice. The discount codes would generally disappear within 24 hours but you wouldn’t know exactly when. Their customer care team or legal team don’t reply to complaint emails. No customer reviews on most of their products I have scrolled through. The list of issues goes on…Basically the writing is on the wall that their sales are either declining or will do so soon. When there are so many online retailers in the market, customer service and the ease of purchasing are major factors when determining where to shop. So farewell, ASOS!",1,ASOS had been great for so long and now…,0,2025-08-11 10:36:21+00:00,Danni,13,NZ,"asos had been great for so long and now they are just rubbish. product descriptions are insufficient to enable a customer to make an accurate buying decision. customer service is the not available via email, only via online chats. agents online are not helpful when i dealt with them on two separate occasions for two separate queries. on top of that they now charge a returns fee for returns from my country of residence. random discount code banners appear on the app but also disappear without any warnings or prior notice. the discount codes would generally disappear within 24 hours but you wouldn’t know exactly when. their customer care team or legal team don’t reply to complaint emails. no customer reviews on most of their products i have scrolled through. the list of issues goes on…basically the writing is on the wall that their sales are either declining or will do so soon. when there are so many online retailers in the market, customer service and the ease of purchasing are major factors when determining where to shop. so farewell, asos!"
68990041af6c4fddd4c004ad,"Fingers crossed you never have an issue with an order. I received a faulty item which I immediately raised on the support chat (as seems to be the only way?). Spent 5 mins trying to get through the poor circular AI. Spent over FOURTY FIVE mins on chats trying to get answers from people but apparently the support team had to pass it on multiple times to other teams and weren't hearing back. But you cannot leave the chat else the chat ends - no option to continue on email so hopefully you don't have any plans all day. After over 2 weeks of back and forth, they promised a refund but still haven't received any or seen it actioned.",1,"Customer service very poor, pray for no issues",0,2025-08-10 22:25:37+00:00,Constance,7,GB,"fingers crossed you never have an issue with an order. i received a faulty item which i immediately raised on the support chat (as seems to be the only way?). spent 5 mins trying to get through the poor circular ai. spent over fourty five mins on chats trying to get answers from people but apparently the support team had to pass it on multiple times to other teams and weren't hearing back. but you cannot leave the chat else the chat ends - no option to continue on email so hopefully you don't have any plans all day. after over 2 weeks of back and forth, they promised a refund but still haven't received any or seen it actioned."
6898ce71419f37ad721f9542,Wrong product sent. Issues to return it. No customer support to guide you or resolve the issue.,1,Wrong product sent,0,2025-08-10 18:53:05+00:00,Nelson Dias Goncalves,1,FR,wrong product sent. issues to return it. no customer support to guide you or resolve the issue.
6898bbd7e226a78b7d6d964d,"No refund for more than 2 months, while opening an query, assistants are rude and closing without answers. One of them transfered my refund request with return confirmation to other team, yet no answer. I have askes again after 2 weeks, another ""representative"" has replied they'tw looking into it and closed the chat. Very unprofessional and rude",1,Poor and rude,0,2025-08-10 17:33:43+00:00,Natalia Sawicka,1,GB,"no refund for more than 2 months, while opening an query, assistants are rude and closing without answers. one of them transfered my refund request with return confirmation to other team, yet no answer. i have askes again after 2 weeks, another ""representative"" has replied they'tw looking into it and closed the chat. very unprofessional and rude"
68988aa1f87b610385b6ea3c,"All jackets should have two inside pocket's

It’s the basics. ",1,All jackets should have two inside…,0,2025-08-10 14:03:45+00:00,N Thompson,3,GB,"all jackets should have two inside pocket's

it’s the basics. "
68987b1f9b98277bb343d054,"Absolutely disgraced with this service. I go on holiday on August 11th. I ordered a Bikini on Tuesday August 5th Next day delivery (an extra £6). The bikini comes 2 days later on Thursday, evidently not next day despite me ordering early in the day. The order comes with two bikini bottoms instead of one bottom and a top. So, I request a replacement also to be next day delivery and the Support Agent I talked to ensures it will be delivered by Sunday at the latest. On the same day I order a different bikini also next day delivery just to be safe. 3 days later and this still hasn’t arrived. It was scheduled to arrive August 9th (yesterday) , and so when it didn’t by 10pm, I contact the support team (an agent called Neha) and am told two hours until midnight and then they can investigate. When I go to do that, the website tells me the support team hours are closed until 7am. Great. I go to bed, wake up and contact them this morning. I am then also told to wait until AUGUST 12TH to contact if my order hasn’t arrived. I talk to another support agent, they are useless so I get referred to a manager (Rahul). He was also telling me to wait and when I said politely that this was unacceptable, he ends the chat and leaves me hanging. This company does not care about their LOYAL customers, does not hold any accountability and leaves its customers in the dark.",1,Complete disregard for customers and no accountability for errors. AVOID.,0,2025-08-10 12:57:35+00:00,Lucia Anderson,2,GB,"absolutely disgraced with this service. i go on holiday on august 11th. i ordered a bikini on tuesday august 5th next day delivery (an extra £6). the bikini comes 2 days later on thursday, evidently not next day despite me ordering early in the day. the order comes with two bikini bottoms instead of one bottom and a top. so, i request a replacement also to be next day delivery and the support agent i talked to ensures it will be delivered by sunday at the latest. on the same day i order a different bikini also next day delivery just to be safe. 3 days later and this still hasn’t arrived. it was scheduled to arrive august 9th (yesterday) , and so when it didn’t by 10pm, i contact the support team (an agent called neha) and am told two hours until midnight and then they can investigate. when i go to do that, the website tells me the support team hours are closed until 7am. great. i go to bed, wake up and contact them this morning. i am then also told to wait until august 12th to contact if my order hasn’t arrived. i talk to another support agent, they are useless so i get referred to a manager (rahul). he was also telling me to wait and when i said politely that this was unacceptable, he ends the chat and leaves me hanging. this company does not care about their loyal customers, does not hold any accountability and leaves its customers in the dark."
6897ade3048a01cf0a3d96e2,"unhelpful, ordered next day delivery as was going on holiday on Monday but they don’t deliver Sunday, they said they were coming on Saturday, got a message this morning saying it’s been taken to the wrong place, it’s now 9pm and haven’t received anything including any information about delays. I messaged customer service but they were as useless as a newborn baby. Complete waste of time and a waste of money. They will take ur money and not come the next day. Do NOT buy from here. Avoid at all costs. ",1,Absolutely AWFUL,0,2025-08-09 22:21:55+00:00,Laleh Farzad,1,GB,"unhelpful, ordered next day delivery as was going on holiday on monday but they don’t deliver sunday, they said they were coming on saturday, got a message this morning saying it’s been taken to the wrong place, it’s now 9pm and haven’t received anything including any information about delays. i messaged customer service but they were as useless as a newborn baby. complete waste of time and a waste of money. they will take ur money and not come the next day. do not buy from here. avoid at all costs. "
689744c0ae8908e0185a70a7,Their customer service is a waste of your time. Not much they can do except offer to create a return label.,1,Their customer service is a waste of…,0,2025-08-09 14:53:20+00:00,Rupa Limbu,1,GB,their customer service is a waste of your time. not much they can do except offer to create a return label.
6897421636fc6c81a2f3f579,"This is very confusing. The clothes arrived with obvious damage, but the return and refund request has not been approved. Does this mean that clothes with holes are the standard condition of your products?",1,This is very confusing,0,2025-08-09 14:41:58+00:00,Van GiapThieu,2,GB,"this is very confusing. the clothes arrived with obvious damage, but the return and refund request has not been approved. does this mean that clothes with holes are the standard condition of your products?"
